,Title,Poet,Lines,Last_Word
44143,The Great House in Various Light,Mark McMorris,and windows made of aluminum.,aluminum
44144,The Great House in Various Light,Mark McMorris,The stars are suddenly remote,remote
44145,The Great House in Various Light,Mark McMorris,candescent petals night throws,throws
44146,The Great House in Various Light,Mark McMorris,"above the yard, the beautiful things.",things
44149,The Great House in Various Light,Mark McMorris,The great house is a hotel,hotel
44150,The Great House in Various Light,Mark McMorris,and a museum of victory,victory
44151,The Great House in Various Light,Mark McMorris,how some lived at the epoch,epoch
44152,The Great House in Various Light,Mark McMorris,of planters and governors,governors
44153,The Great House in Various Light,Mark McMorris,visible in the paintings,paintings
44154,The Great House in Various Light,Mark McMorris,the armchairs and gilded glass,glass
44155,The Great House in Various Light,Mark McMorris,articulate artifacts,artifacts
44156,The Great House in Various Light,Mark McMorris,and floors polished by daylight,daylight
44157,The Great House in Various Light,Mark McMorris,in a country of green hills,hills
44158,The Great House in Various Light,Mark McMorris,and water wheels and wagons,wagons
44159,The Great House in Various Light,Mark McMorris,and sun coming out after a rain,rain
44160,The Great House in Various Light,Mark McMorris,the labor is hidden that built,built
44161,The Great House in Various Light,Mark McMorris,"the house long ago, and ploughed",ploughed
44162,The Great House in Various Light,Mark McMorris,the land to make it bear fruit,fruit
44164,The Great House in Various Light,Mark McMorris,"In British poetry, gentle woodland",woodland
44165,The Great House in Various Light,Mark McMorris,creatures gaze at the hermit,hermit
44166,The Great House in Various Light,Mark McMorris,with marble eyes lit from within.,within
44167,The Great House in Various Light,Mark McMorris,A single bird defends the song.,song
44168,The Great House in Various Light,Mark McMorris,Among the pines draped with snow,snow
44169,The Great House in Various Light,Mark McMorris,from the whole land only a secret,secret
44170,The Great House in Various Light,Mark McMorris,footfall teases the senses awake,awake
44171,The Great House in Various Light,Mark McMorris,like white breath on white canvas.,canvas
44172,The Great House in Various Light,Mark McMorris,Ideal forms crowd the auditorium.,auditorium
44173,The Great House in Various Light,Mark McMorris,The sky deepens on the surface,surface
44174,The Great House in Various Light,Mark McMorris,"of a lake, in a cradle of stars.",stars
44175,The Great House in Various Light,Mark McMorris,A coppice of isolated birch trees,trees
44176,The Great House in Various Light,Mark McMorris,climbs the mountainside to touch,touch
44177,The Great House in Various Light,Mark McMorris,"the moon's scar, benevolent witness",witness
44178,The Great House in Various Light,Mark McMorris,washed of color and fragmentary,fragmentary
44179,The Great House in Various Light,Mark McMorris,illuminating the village below.,below
44182,The Great House in Various Light,Mark McMorris,"In New World poetry, an invisible",invisible
44183,The Great House in Various Light,Mark McMorris,river runs this way and that.,that
44184,The Great House in Various Light,Mark McMorris,A car(t) eases on a bumpy track,track
44185,The Great House in Various Light,Mark McMorris,over small hills and into shallows.,shallows
44186,The Great House in Various Light,Mark McMorris,The world is a tangle of leaves.,leaves
44187,The Great House in Various Light,Mark McMorris,Towards sundown a driver gets out,out
44188,The Great House in Various Light,Mark McMorris,"and pushes into the forest, drawn",drawn
44189,The Great House in Various Light,Mark McMorris,by a noise he cannot identify:,identify
44190,The Great House in Various Light,Mark McMorris,perhaps the hiss of water below.,below
44191,The Great House in Various Light,Mark McMorris,It's only the river on its way.,way
44192,The Great House in Various Light,Mark McMorris,Ideal forms crowd the auditorium,auditorium
44193,The Great House in Various Light,Mark McMorris,things present and things past,past
44194,The Great House in Various Light,Mark McMorris,scattered beneath the poinciana.,poinciana
44195,The Great House in Various Light,Mark McMorris,The car heads into higher country,country
44196,The Great House in Various Light,Mark McMorris,then out into space where fields,fields
44197,The Great House in Various Light,Mark McMorris,suddenly lie down beneath the seer,seer
44198,The Great House in Various Light,Mark McMorris,cattle pastures and agricultural lands,lands
44199,The Great House in Various Light,Mark McMorris,that have always been there,there
44200,The Great House in Various Light,Mark McMorris,watched over by the great house,house
44201,The Great House in Various Light,Mark McMorris,"from its hilltop, like a sentinel.",sentinel
44203,The Great House in Various Light,Mark McMorris,"In British poetry, the forms",forms
44204,The Great House in Various Light,Mark McMorris,of desire darken with the change,change
44205,The Great House in Various Light,Mark McMorris,of seasons: green leaves once,once
44206,The Great House in Various Light,Mark McMorris,they fade and turn gold and fall,fall
44207,The Great House in Various Light,Mark McMorris,"to earth, and make a carpet",carpet
44208,The Great House in Various Light,Mark McMorris,"in the forest, awaiting the rain.",rain
44209,The Great House in Various Light,Mark McMorris,For each season has its sonata.,sonata
44210,The Great House in Various Light,Mark McMorris,Silence and sound in balance,balance
44211,The Great House in Various Light,Mark McMorris,belong to the decline of autumn.,autumn
44212,The Great House in Various Light,Mark McMorris,In winter the notes are fewer.,fewer
44213,The Great House in Various Light,Mark McMorris,Silence comes into its kingdom,kingdom
44214,The Great House in Various Light,Mark McMorris,"crown of the father, who departs.",departs
44215,The Great House in Various Light,Mark McMorris,The world of white prepares,prepares
44216,The Great House in Various Light,Mark McMorris,to conquer the earth with silence.,silence
44219,The Great House in Various Light,Mark McMorris,"In British poetry, articulate hues",hues
44220,The Great House in Various Light,Mark McMorris,speak as they are visible to the mind,mind
44221,The Great House in Various Light,Mark McMorris,audible colors played on a piano,piano
44222,The Great House in Various Light,Mark McMorris,primary sounds in an empty forest.,forest
44223,The Great House in Various Light,Mark McMorris,"And then above a lake, the moon",moon
44224,The Great House in Various Light,Mark McMorris,in motion suspended like a dancer,dancer
44225,The Great House in Various Light,Mark McMorris,as the music temporarily ceases,ceases
44226,The Great House in Various Light,Mark McMorris,depriving her body of its rhythm.,rhythm
44228,The Great House in Various Light,Mark McMorris,Ideal forms crowd the auditorium.,auditorium
44229,The Great House in Various Light,Mark McMorris,The light of day starts to fade,fade
44230,The Great House in Various Light,Mark McMorris,and a mist settles in the valleys.,valleys
44231,The Great House in Various Light,Mark McMorris,The great house is lit from within.,within
44234,The Great House in Various Light,Mark McMorris,"As they were, in other windows",windows
44235,The Great House in Various Light,Mark McMorris,you want to see their ghosts,ghosts
44236,The Great House in Various Light,Mark McMorris,"the slaves, like black posts",posts
44237,The Great House in Various Light,Mark McMorris,staggered through the fields.,fields
44238,The Great House in Various Light,Mark McMorris,You want to make a picture,picture
44239,The Great House in Various Light,Mark McMorris,that shows the strange overlords,overlords
44240,The Great House in Various Light,Mark McMorris,at intervals watch the misery,misery
44241,The Great House in Various Light,Mark McMorris,of torsos laboring to plant,plant
44242,The Great House in Various Light,Mark McMorris,and harvest the seas of sugar.,sugar
44244,The Great House in Various Light,Mark McMorris,The green beds of sugar cane,cane
44245,The Great House in Various Light,Mark McMorris,extend from here to the hills.,hills
44246,The Great House in Various Light,Mark McMorris,Bright heads grazed by the light,light
44247,The Great House in Various Light,Mark McMorris,of paradise become its negative.,negative
44250,The Great House in Various Light,Mark McMorris,"In time, would the land irritate us",us
44251,The Great House in Various Light,Mark McMorris,as it must have irritated the masters,masters
44252,The Great House in Various Light,Mark McMorris,the tropical caress of the air unavoidable,unavoidable
44253,The Great House in Various Light,Mark McMorris,getting up each day to see once more,more
44254,The Great House in Various Light,Mark McMorris,the rolling green hills and cattle ponds,ponds
44255,The Great House in Various Light,Mark McMorris,"tranquil in the valleys, the horses",horses
44256,The Great House in Various Light,Mark McMorris,"collected at the water trough, content",content
44257,The Great House in Various Light,Mark McMorris,to stand or to walk over the grass.,grass
44259,The Great House in Various Light,Mark McMorris,A comely scene worthy of an oil painting,painting
44260,The Great House in Various Light,Mark McMorris,(fruit trees dappled with sunlight).,sunlight
44261,The Great House in Various Light,Mark McMorris,They have escaped from seasons,seasons
44262,The Great House in Various Light,Mark McMorris,into the monotony of a terrible beauty.,beauty
44263,The Great House in Various Light,Mark McMorris,(Who is speaking?),speaking
44265,The Great House in Various Light,Mark McMorris,Away from the coast,coast
44266,The Great House in Various Light,Mark McMorris,the car passes through,through
44267,The Great House in Various Light,Mark McMorris,a shadowy green world,world
44268,The Great House in Various Light,Mark McMorris,of tropical syntax,syntax
44269,The Great House in Various Light,Mark McMorris,ragged slopes and curves.,curves
44272,The Great House in Various Light,Mark McMorris,What then was promised by the evening,evening
44273,The Great House in Various Light,Mark McMorris,lights that spangled about the hills?,hills
44276,The Great House in Various Light,Mark McMorris,"Endless tall grasses, a landscape",landscape
44277,The Great House in Various Light,Mark McMorris,composed of variations on a color.,color
44278,The Great House in Various Light,Mark McMorris,The after-image of elliptical forms,forms
44279,The Great House in Various Light,Mark McMorris,transparent as the cry of a seagull.,seagull
44281,The Great House in Various Light,Mark McMorris,A tablet of scripted exclamations:,exclamations
44282,The Great House in Various Light,Mark McMorris,"there, a poinciana with pink blossoms",blossoms
44283,The Great House in Various Light,Mark McMorris,"overhangs the road, there a scrawl",scrawl
44284,The Great House in Various Light,Mark McMorris,"of fighting tendrils, an indigo grammar",grammar
44285,The Great House in Various Light,Mark McMorris,of petals offering illumination,illumination
44286,The Great House in Various Light,Mark McMorris,to fan-shaped pristine hieroglyphs,hieroglyphs
44287,The Great House in Various Light,Mark McMorris,waving to greener punctuations,punctuations
44288,The Great House in Various Light,Mark McMorris,"of banana trees and mango, a tangle",tangle
44289,The Great House in Various Light,Mark McMorris,of writing over writing closed,closed
44290,The Great House in Various Light,Mark McMorris,to further interventions. Visible,Visible
44291,The Great House in Various Light,Mark McMorris,palimpsest of a book without letters,letters
44292,The Great House in Various Light,Mark McMorris,the tangle of leaves has no secret key,key
44293,The Great House in Various Light,Mark McMorris,"and cannot be deciphered, wordless",wordless
44294,The Great House in Various Light,Mark McMorris,monads travelling contours of silence.,silence
44296,The Great House in Various Light,Mark McMorris,Mimesis touches the world,world
44297,The Great House in Various Light,Mark McMorris,with an imperceptible,imperceptible
44298,The Great House in Various Light,Mark McMorris,"tenderness, only hardly",hardly
44299,The Great House in Various Light,Mark McMorris,like wind an Aeolian harp.,harp
44301,The Great House in Various Light,Mark McMorris,There is a point when the sky pivots,pivots
44302,The Great House in Various Light,Mark McMorris,"to face the dawn, to face the dark side",side
44303,The Great House in Various Light,Mark McMorris,"of personality, that of a sensible man",man
44304,The Great House in Various Light,Mark McMorris,recanting the mysteries he embraced,embraced
44305,The Great House in Various Light,Mark McMorris,"as a youth, when the angels spoke to him",him
44306,The Great House in Various Light,Mark McMorris,and he ran towards them with arms wide open,open
44307,The Great House in Various Light,Mark McMorris,"across a field, beneath the painted stars.",stars
44309,The Great House in Various Light,Mark McMorris,Say that the world is a drinking glass,glass
44310,The Great House in Various Light,Mark McMorris,containing things of the life and language,language
44311,The Great House in Various Light,Mark McMorris,and say that a poet wakes up one morning,morning
44312,The Great House in Various Light,Mark McMorris,thinking of capturing for the future,future
44313,The Great House in Various Light,Mark McMorris,"those petals inside that glass, broken vowels.",vowels
44314,The Great House in Various Light,Mark McMorris,A vase of orchids stands on a kitchen table.,table
44315,The Great House in Various Light,Mark McMorris,"Not that it is abstract, or a luminous",luminous
44316,The Great House in Various Light,Mark McMorris,"symbol, nonetheless it is an algebra",algebra
44317,The Great House in Various Light,Mark McMorris,"of forces, like the equations of space-time,",time
44318,The Great House in Various Light,Mark McMorris,which rule outside the mental universe.,universe
44319,The Great House in Various Light,Mark McMorris, As if an image should leave its mirror behind,behind
44320,The Great House in Various Light,Mark McMorris,(the thing of which it is but a ghost),ghost
44321,The Great House in Various Light,Mark McMorris,"like bodiless speech, and yet sensuous, in the way",way
44322,The Great House in Various Light,Mark McMorris,"a dream can leave its mark on the dreamer—Esse est percipi, so speaketh the Law.",Law
44323,The Great House in Various Light,Mark McMorris,Wind begins to touch an Aeolian harp.,harp
44324,The Great House in Various Light,Mark McMorris,The great house is a place of articulation,articulation
44325,The Great House in Various Light,Mark McMorris,"word calls to other words, in transit.",transit
44326,The Great House in Various Light,Mark McMorris,Compelled by the beauty of flowers,flowers
44327,The Great House in Various Light,Mark McMorris,the mind creates a space for other things.,things
44329,The Great House in Various Light,Mark McMorris,(By British I mean Romantic idealist.),idealist
44330,The Great House in Various Light,Mark McMorris,Warm night descends,descends
44331,The Great House in Various Light,Mark McMorris,like a cloak. The whistle,whistle
44332,The Great House in Various Light,Mark McMorris,of tree frogs supplies,supplies
44333,The Great House in Various Light,Mark McMorris,"a melody, and crickets",crickets
44334,The Great House in Various Light,Mark McMorris,invisible to the moon,moon
44335,The Great House in Various Light,Mark McMorris,begin their Parliament.,Parliament
44336,The Great House in Various Light,Mark McMorris,The birds sleep with their young.,young
44337,The Great House in Various Light,Mark McMorris,The air is otherwise still.,still
44338,Hospital,John Unterecker,I. PULSE,PULSE
44340,Hospital,John Unterecker,Light over the Hudson recovers a Caribbean I have,have
44341,Hospital,John Unterecker,       never seen.,seen
44342,Hospital,John Unterecker,"We list islands: Molokai, Oahu, Kauai; St. Lucia,",Lucia
44343,Hospital,John Unterecker,       Haiti….,Haiti
44344,Hospital,John Unterecker,The surf folds tunnels of light,light
44345,Hospital,John Unterecker,"while a hand folds over a wrist (tell-tale pulse),",pulse
44346,Hospital,John Unterecker,counting. The long tunnel is a wrist of blown spume.,spume
44348,Hospital,John Unterecker,"It is like a dance, I think, this silence full of questions.",questions
44349,Hospital,John Unterecker,Pulse-beat; pulse-beat.     Pulse.     Pulse.,Pulse
44351,Hospital,John Unterecker,"I push my hair back into the memories of palm trees,",trees
44352,Hospital,John Unterecker,brushing my hands and my  hair on the islands.,islands
44355,Hospital,John Unterecker,2. NIGHT MUSICGarlic and sapphires in the mud...,mud
44356,Hospital,John Unterecker,                                  T.S. Eliot,Eliot
44358,Hospital,John Unterecker,The window opens onto a fire escape.,escape
44359,Hospital,John Unterecker,"The Sausage Manufacturers’ Chamber Group, scattered",scattered
44360,Hospital,John Unterecker,"      among potted geraniums and dying petunias,",petunias
44361,Hospital,John Unterecker,"plays Hindemith’s Kleine Kammermusik. The oboist,",oboist
44362,Hospital,John Unterecker,"his briefcase full of knockwurst and reeds, is suffering",suffering
44363,Hospital,John Unterecker,      from hiccups.,hiccups
44364,Hospital,John Unterecker,The cheerful notes—hiccups on oboe—float in through,through
44365,Hospital,John Unterecker,      the window.,window
44366,Hospital,John Unterecker,"Ralph turns in bed, a flailing arm upsetting the urinal.",urinal
44367,Hospital,John Unterecker,Perhaps he is awake.           A pale German shepherd,shepherd
44368,Hospital,John Unterecker,"      leaps through the window,",window
44369,Hospital,John Unterecker,"over the bars of the hospital bed, and begins to lick",lick
44370,Hospital,John Unterecker,      Ralph’s feet.,feet
44371,Hospital,John Unterecker,Why are Ralph’s feet out of the covers? The dog looks,looks
44372,Hospital,John Unterecker,"      up, and says “Ralph,”",Ralph
44373,Hospital,John Unterecker,and walks up Ralph’s stomach to stare in his eyes.,eyes
44374,Hospital,John Unterecker,“Where is your bone?” Ralph says; but the dog curls up,up
44375,Hospital,John Unterecker,      under Ralph’s left arm and falls asleep.,asleep
44376,Hospital,John Unterecker,"“Why not?” Ralph thinks. The musicians have departed,",departed
44377,Hospital,John Unterecker,only a faint odor of garlic lingering on the windowsill.,windowsill
44378,Hospital,John Unterecker,"“I could call you Fritz,” Ralph says to the sleeping dog,",dog
44379,Hospital,John Unterecker,“﻿or Cokie or maybe even Pepe. But I’ll call you Ralph.”,Ralph
44380,Hospital,John Unterecker,This time the music comes through the window,window
44381,Hospital,John Unterecker,      without hiccups and without garlic.,garlic
44384,Hospital,John Unterecker,3. THE INVENTIONS OF SLEEP,SLEEP
44386,Hospital,John Unterecker,A telephone call begins on the television set:,set
44387,Hospital,John Unterecker,"You are in a phone booth, headlights in the distance,",distance
44388,Hospital,John Unterecker,behind you couples strolling in a park. We almost know,know
44389,Hospital,John Unterecker,"      each other’s names,",names
44390,Hospital,John Unterecker,and I think about children moving out of darkness into,into
44391,Hospital,John Unterecker,      patches of light then back into darkness.,darkness
44392,Hospital,John Unterecker,Their voices are a murmur under your soft voice.,voice
44393,Hospital,John Unterecker,"      “I’m tired now,” you say; “I haven’t been called before.”",before
44395,Hospital,John Unterecker,"In Manitoba winter, in loose snow thrown up by the",the
44396,Hospital,John Unterecker,"      Canadian Pacific, elk burrow down,",down
44397,Hospital,John Unterecker,their great antlers caught in the dining car lights. Their,Their
44398,Hospital,John Unterecker,"       heads turn to each other in snow,",snow
44399,Hospital,John Unterecker,"muzzles, flanks touching under the snow line.",line
44401,Hospital,John Unterecker,"If I am asleep, your voice is folded under my arm,",arm
44402,Hospital,John Unterecker,"and I whisper, “sleep well,” watching the antlers turn",turn
44403,Hospital,John Unterecker,"      to each other in loose snow,",snow
44404,Hospital,John Unterecker,the summer voices blurred by city traffic.,traffic
44407,Hospital,John Unterecker,"4. THE DARK, THE DREAM",DREAM
44409,Hospital,John Unterecker,"At 11:15, I will follow the last corridor into darkness.",darkness
44410,Hospital,John Unterecker,"At 10:30, when I had spoken to the darkness for the",the
44411,Hospital,John Unterecker,"        first time, I had asked the darkness the names",names
44412,Hospital,John Unterecker,"of all the corridors, calling your name into every closed",closed
44413,Hospital,John Unterecker,         door.,door
44414,Hospital,John Unterecker,But tonight all of the doors are windows.,windows
44416,Hospital,John Unterecker,         Hide and seek:,seek
44418,Hospital,John Unterecker,               Helen     George     Barbara     Tom     Sheryl,Sheryl
44419,Hospital,John Unterecker,"         of patches of fog on an Irish lake,",lake
44420,Hospital,John Unterecker,                Roger watching swans vanish.,vanish
44421,Hospital,John Unterecker,          Muffie dancing       Jim climbing the switchback,switchback
44422,Hospital,John Unterecker,              trail into light.,light
44423,Hospital,John Unterecker,"                  Margaret and Mike dealing the cards, Janet",Janet
44424,Hospital,John Unterecker,                   asleep.,asleep
44426,Hospital,John Unterecker,Lights go on and off back of the windows: I call your,your
44427,Hospital,John Unterecker,      name at the head of each corridor.,corridor
44428,Hospital,John Unterecker,                …not windows.,windows
44429,Hospital,John Unterecker,Vyvian hands me the negatives: ten seconds:,seconds
44430,Hospital,John Unterecker,"Theone on the far side of the car:      four a.m., truth",truth
44431,Hospital,John Unterecker,      balanced on a steering wheel;,wheel
44432,Hospital,John Unterecker,"ten seconds: my mother’s body falling toward darkness,",darkness
44433,Hospital,John Unterecker,"the dead child falling, Bob Pawlowsky falling:        I",I
44434,Hospital,John Unterecker,        have no goodbye.,goodbye
44439,Hospital,John Unterecker,"11:15: hide and seek, and the long corridor darkening",darkening
44440,Hospital,John Unterecker,        against night’s invention echo lengthening.,lengthening
44441,Hospital,John Unterecker,"—my way now, calling.",calling
44444,Hospital,John Unterecker,5. SCARS,SCARS
44446,Hospital,John Unterecker,That little scar I’ll never see on the left underside of my,my
44447,Hospital,John Unterecker,   heart,heart
44448,Hospital,John Unterecker,or the almost-closed arteries opening and closing like,like
44449,Hospital,John Unterecker,   baby mouths,mouths
44450,Hospital,John Unterecker,"or the good artery, a tiny flow talking about",about
44451,Hospital,John Unterecker,   tomorrow….,tomorrow
44453,Hospital,John Unterecker,"Strange in the garden, watching two boys wrestle in",in
44454,Hospital,John Unterecker,"    long grass,",grass
44455,Hospital,John Unterecker,their wheelchair friend in zebra-striped pajamas watching,watching
44456,Hospital,John Unterecker,"    the wrestling,",wrestling
44457,Hospital,John Unterecker,all three in the hungry shade of a magnolia.,magnolia
44458,Hospital,John Unterecker,Binoculars:,Binoculars
44459,Hospital,John Unterecker,"The boy in striped pajamas’ dense shouts: shouting,",shouting
44460,Hospital,John Unterecker,    shouting:,shouting
44461,Hospital,John Unterecker,"“Quit it, you cocksuckers! They won’t even let you",you
44462,Hospital,John Unterecker,    walk on the grass. Quit!”,Quit
44463,Hospital,John Unterecker,They are hidden by the magnolia. I cannot hear them.,them
44464,Hospital,John Unterecker,The long magnolia branches wrestle like boys’ white,white
44465,Hospital,John Unterecker,    arms and legs.,legs
44467,Hospital,John Unterecker,That scar in the groin: hernia. Punched hole in the,the
44468,Hospital,John Unterecker,    groin: heart catheter.,catheter
44469,Hospital,John Unterecker,The new scar throat to belly.,belly
44471,Hospital,John Unterecker,Now they have helped the zebra boy back into the,the
44472,Hospital,John Unterecker,    wheelchair,wheelchair
44473,Hospital,John Unterecker,"and, pushing him up the hospital ramp, take turns",turns
44474,Hospital,John Unterecker,    bumping shoulders.,shoulders
44475,Hospital,John Unterecker,“Quit it you pricks! Do you want me thrown out of the,the
44476,Hospital,John Unterecker,   place?”,place
44478,Hospital,John Unterecker,I listen to my casual heart beating veins into arteries;,arteries
44479,Hospital,John Unterecker,    then I approach the zebra and his friends.,friends
44481,Hospital,John Unterecker,"In Africa, wildebeest, impala, warthog gather at the",the
44482,Hospital,John Unterecker,"    waterhold, nudging shoulders.",shoulders
44483,Hospital,John Unterecker,"The gaunt flat-topped trees cast lion shadows,",shadows
44484,Hospital,John Unterecker,"vultures circling. Where are the sabre tooth tiger, the",the
44485,Hospital,John Unterecker,    mastodon?,mastodon
44487,Hospital,John Unterecker,"I think of America cemented coast to coast, white",white
44488,Hospital,John Unterecker,"    jet-trail scars for sky,",sky
44489,Hospital,John Unterecker,a loveliness of footprints jumbled on spring grass.,grass
44492,Hospital,John Unterecker,6. POST-OPERATIVE (1),1
44494,Hospital,John Unterecker,Fever again: 101           slow footsteps,footsteps
44495,Hospital,John Unterecker,on the beach. The footsteps are a conversation in the,the
44496,Hospital,John Unterecker,    waves.,waves
44497,Hospital,John Unterecker,“Come. I’m here.”    I am walking toward the,the
44498,Hospital,John Unterecker,    long-haired woman,woman
44499,Hospital,John Unterecker,wrestling already her bright shoulders’ turning.,turning
44500,Hospital,John Unterecker,"On the shore, gaunt lovers wrestle bone against bone,",bone
44501,Hospital,John Unterecker,"rib cages interlocked, bone grinding:",grinding
44502,Hospital,John Unterecker,slow footsteps           music on dry sand,sand
44505,Hospital,John Unterecker,7. POST OPERATIVE (2),2
44507,Hospital,John Unterecker,Joy crusted with pain:,pain
44508,Hospital,John Unterecker,   fresh lava,lava
44509,Hospital,John Unterecker,   breaking through,through
44510,Hospital,John Unterecker,   a shifting black map,map
44511,Hospital,John Unterecker,   in the crater pit:,pit
44512,Hospital,John Unterecker,           Mauna Ulu: New Mountain.,Mountain
44514,Hospital,John Unterecker,"   Seabird, seabird, fly the old lava. In long light, at the foot of the pali, press in on the 40-foot spine, legs wrapping heads; arms, torso, genitals cradled in legs, a 40-foot snake, chain of love, birth chain, twisting in the long ocean light, an arm under the dark cloud brushing generations of lovers. Seabird, seabird, fly in on a long stroke of cold light.",light
44517,Hospital,John Unterecker,8. POST-OPERATIVE (3): THE ELEVATOR,ELEVATOR
44519,Hospital,John Unterecker,"Elevator: a hand on my shoulder, a hand on the",the
44520,Hospital,John Unterecker,"    wheelchair, hands brushing my hair…",hair
44521,Hospital,John Unterecker,or the blown hair of a woman shouldered in,in
44522,Hospital,John Unterecker,    sea-foam…,foam
44523,Hospital,John Unterecker,elk burrowing in loose snow…,snow
44524,Hospital,John Unterecker,"or a mouth opening, closing       mouths meeting.",meeting
44526,Hospital,John Unterecker,"In one step, I am free, my feet firm.",firm
44527,Hospital,John Unterecker,"This is Manhattan, the cement island, below me the",the
44528,Hospital,John Unterecker,    Hudson roped in pale rain.,rain
44529,Hospital,John Unterecker,"Three boys break into a run, dodging taxis.",taxis
44530,Hospital,John Unterecker,"Their jeans are tight wet skins, their wet faces masks.",masks
44531,Hospital,John Unterecker,“Run fast!”,fast
44532,Hospital,John Unterecker,The towers of the hospital shape sky.,sky
44534,Hospital,John Unterecker,"Haiti, Kauai, Manhattan—white shoulders of the sea",sea
44535,Hospital,John Unterecker,   breaking down every island.,island
44537,Hospital,John Unterecker,A little box on a chain goes up and down:      up,up
44538,Hospital,John Unterecker,    down.,down
44540,Hospital,John Unterecker,"      Once, in a dream, the elevator reached top floor, then shifted sideways, finding another shaft; at basement, it returned to floor 1, returned to basement, floor 1, basement, then floor 10, floor 11—sideways on floor 11, doors opening into mouths.",mouths
44542,Hospital,John Unterecker,"A mouth in my heart says a name, calling. Then",Then
44543,Hospital,John Unterecker,"    another, another.",another
44545,Hospital,John Unterecker,"I brush dry sand from my arms that are streaming rain,",rain
44546,Hospital,John Unterecker,turning toward Broadway.,Broadway
44547,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,I,I
44549,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Along the Wilderness Road, through Cumberland Gap,",Gap
44550,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The black ox hours limped toward Sunday’s sun,",sun
44551,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Across a buff clay belt with scrawls of stone,",stone
44552,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Where bird and beast quailed in the bosom brush,brush
44553,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"From February’s fang and claw; the stars,",stars
44554,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Blue white, like sheer icicles, spired aglow",aglow
44555,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,As if the three wise men barged in the East,East
44556,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Or priests in sackcloth balked the Scourge of God.,God
44558,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Foursquare by the rite of arm and heart and law,",law
44559,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The scrubby log cabin dared the compass points,points
44560,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Of Rock Spring farm, man’s world, God’s universe,",universe
44561,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The babel of the circumstance and era.,era
44562,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The frozen socket of its window stared,stared
44563,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Beyond the spayed crabapple trees, to where",where
44564,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The skulls of hills, the skeletons of barrens,",barrens
44565,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Lay quiet as time without the watch’s tick.,tick
44567,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Not knowing muck and star would vie for him,",him
44568,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The man Tom sank upon ax-split stool,",stool
44569,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Hands fisted, feet set wide to brace the spirit,",spirit
44570,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Big shoulders shoved, dark hazel eyes glazed by",by
44571,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Grotesqueries of flame that yawled and danced,danced
44572,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Up, up, the stick-clay chimney. While fire imps combed",combed
44573,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The black and bristling hair, the acids of thoughts",thoughts
44574,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Made of the orby face an etching-plate.,plate
44577,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,II,II
44579,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Near pyrotechnic logs, the purling kettle,",kettle
44580,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Aunt Peggy puffed her pipe on God’s rich time:,time
44581,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"A granny at a childbed on the border,",border
44582,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Where head and backbone answered the tomahawk,tomahawk
44583,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Her wise old eyes had seen a hundred Nancys,Nancys
44584,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,In travail tread the dark winepress alone;,alone
44585,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Her wise old hands had plucked a stubborn breed,breed
44586,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Into the outer world of pitch and toss.,toss
44588,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The cabin that her myth and mission entered,entered
44589,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Became a castle in which Aunt Peggy throned,throned
44590,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,A dynasty of grunts and nods and glances.,glances
